state_ut,district,year,murder,rape,robbery,theft,riots,cheating,dowry_deaths,total_ipc_crimes
UTTAR PRADESH,ALLAHABAD,2003,119,21,44,359,84,104,40,2512
UTTAR PRADESH,AMBEDKAR NAGAR,2003,12,7,10,59,8,13,10,406
UTTAR PRADESH,AURAIYA,2003,32,4,4,43,7,50,16,745
UTTAR PRADESH,AZAMGARH,2003,89,6,76,116,54,67,16,1404
UTTAR PRADESH,BADAUN,2003,182,31,47,175,28,28,28,1834
UTTAR PRADESH,BAGHPAT,2003,81,12,31,85,13,20,10,690
UTTAR PRADESH,BAHRAICH,2003,41,5,12,47,12,23,7,1144
UTTAR PRADESH,BALLIA,2003,32,2,7,81,40,10,8,652
UTTAR PRADESH,BALRAMPUR,2003,15,3,2,24,6,11,3,255
UTTAR PRADESH,BANDA,2003,49,10,9,49,21,52,13,746
UTTAR PRADESH,BARABANKI,2003,55,12,32,114,15,23,16,1033
UTTAR PRADESH,BAREILLY,2003,194,32,44,333,48,91,37,2545
UTTAR PRADESH,BASTI,2003,38,5,14,76,34,31,14,1233
UTTAR PRADESH,BIJNOR,2003,81,20,28,150,29,47,24,1869
UTTAR PRADESH,BULANDSHAHAR,2003,144,13,37,324,33,52,25,1870
UTTAR PRADESH,CHANDOLI,2003,30,3,7,52,3,18,11,390
UTTAR PRADESH,CHITRAKOOT DHAM,2003,30,10,3,15,6,1,6,299
UTTAR PRADESH,DEORIA,2003,34,3,14,67,63,19,21,844
UTTAR PRADESH,ETAH,2003,137,18,42,131,33,36,38,1555
UTTAR PRADESH,ETAWAH,2003,44,2,17,92,15,46,16,808
UTTAR PRADESH,FAIZABAD,2003,31,10,6,59,10,0,4,704
UTTAR PRADESH,FATEHGARH,2003,72,7,11,66,4,22,18,851
UTTAR PRADESH,FATEHPUR,2003,73,3,14,62,13,26,24,913
UTTAR PRADESH,FIROZABAD,2003,95,12,48,186,44,37,30,1715
UTTAR PRADESH,G.R.P.,2003,19,3,48,2487,8,40,0,3278
UTTAR PRADESH,GAUTAMBUDH NAGAR,2003,66,10,22,425,28,47,14,1085
UTTAR PRADESH,GHAZIABAD,2003,176,15,52,931,27,108,17,2627
UTTAR PRADESH,GHAZIPUR,2003,48,2,12,62,23,16,11,659
UTTAR PRADESH,GONDA,2003,21,5,11,54,27,15,16,912
UTTAR PRADESH,GORAKHPUR,2003,82,13,42,215,78,71,18,1690
UTTAR PRADESH,HAMIRPUR,2003,36,10,3,41,7,9,12,365
UTTAR PRADESH,HARDOI,2003,101,24,34,129,21,49,18,1446
UTTAR PRADESH,HATHRAS,2003,52,21,55,141,75,55,10,1387
UTTAR PRADESH,J.P.NAGAR,2003,62,6,22,86,22,30,13,1066
UTTAR PRADESH,JALAUN,2003,68,6,11,75,10,21,22,734
UTTAR PRADESH,JAUNPUR,2003,33,4,21,100,19,47,22,1108
UTTAR PRADESH,JHANSI,2003,54,4,21,123,35,25,8,1516
UTTAR PRADESH,KANNAUJ,2003,64,4,11,48,12,19,16,870
UTTAR PRADESH,KANPUR DEHAT,2003,37,6,16,107,20,9,22,1218
UTTAR PRADESH,KANPUR NAGAR,2003,187,24,67,830,61,117,43,3231
UTTAR PRADESH,KAUSHAMBI,2003,56,17,11,45,11,15,16,503
UTTAR PRADESH,KHIRI,2003,99,28,32,173,36,50,35,2108
UTTAR PRADESH,KUSHI NAGAR,2003,37,5,6,70,38,33,12,731
UTTAR PRADESH,LALITPUR,2003,12,5,2,23,11,8,5,344
UTTAR PRADESH,LUCKNOW,2003,176,38,114,1753,108,300,29,6806
UTTAR PRADESH,MAHARAJGANJ,2003,28,4,11,30,30,19,4,679
UTTAR PRADESH,MAHOBA,2003,32,2,10,38,10,14,9,386
UTTAR PRADESH,MAINPURI,2003,108,7,31,96,28,29,31,1073
UTTAR PRADESH,MATHURA,2003,94,16,46,293,56,50,18,1520
UTTAR PRADESH,MAU,2003,38,5,29,65,31,16,9,745
UTTAR PRADESH,MEERUT,2003,193,40,87,665,91,89,31,2705
UTTAR PRADESH,MIRZAPUR,2003,31,6,13,68,8,16,12,544
UTTAR PRADESH,MORADABAD,2003,156,43,51,313,39,83,24,2037
UTTAR PRADESH,MUZAFFARNAGAR,2003,186,32,98,346,66,28,29,2485
UTTAR PRADESH,PILIBHIT,2003,63,21,18,132,22,34,13,1181
UTTAR PRADESH,PRATAPGARH,2003,44,9,13,79,34,56,24,1001
UTTAR PRADESH,RAIBAREILLY,2003,69,20,19,153,25,16,16,1445
UTTAR PRADESH,RAMPUR,2003,63,13,15,126,20,38,12,1149
UTTAR PRADESH,SAHARANPUR,2003,82,17,37,230,58,129,10,1623
UTTAR PRADESH,SANT KABIRNAGAR,2003,19,0,6,23,19,12,10,378
UTTAR PRADESH,SHAHJAHANPUR,2003,162,17,39,162,12,19,28,1446
UTTAR PRADESH,SHRAWASTI,2003,15,3,3,18,3,6,4,237
UTTAR PRADESH,SIDHARTHNAGAR,2003,10,2,3,29,10,12,8,634
UTTAR PRADESH,SITAPUR,2003,129,47,32,287,42,23,50,1905
UTTAR PRADESH,SONBHADRA,2003,19,5,3,39,7,8,11,334
UTTAR PRADESH,ST.RAVIDASNAGAR,2003,18,2,7,42,6,7,5,285
UTTAR PRADESH,SULTANPUR,2003,62,18,33,151,15,36,19,1249
UTTAR PRADESH,UNNAO,2003,111,23,41,124,33,24,42,1887
UTTAR PRADESH,VARANASI,2003,74,7,28,381,41,37,21,1681
UTTAR PRADESH,TOTAL,2003,5284,911,1988,15751,2251,2911,1322,95073
UTTARAKHAND,ALMORA,2003,15,1,9,47,6,15,9,254
UTTARAKHAND,BAGESHWAR,2003,11,4,8,17,1,0,2,102
UTTARAKHAND,CHAMOLI,2003,9,4,1,14,33,1,3,201
UTTARAKHAND,CHAMPAWAT,2003,7,1,2,14,3,3,2,123
UTTARAKHAND,DEHRADUN,2003,31,16,29,311,58,151,11,1673
UTTARAKHAND,HARIDWAR,2003,75,31,37,388,85,93,7,1776
UTTARAKHAND,NAINITAL,2003,31,9,18,190,34,18,12,875
UTTARAKHAND,PAURI GARHWAL,2003,15,7,13,61,26,6,13,451
UTTARAKHAND,PITHORAGARH,2003,5,3,5,26,14,6,6,305
UTTARAKHAND,RUDRA PRAYAG,2003,8,2,2,9,18,8,7,143
UTTARAKHAND,TEHRI GARHWAL,2003,9,6,0,31,30,10,6,317
UTTARAKHAND,UDHAMSINGH NAGAR,2003,46,14,33,232,58,58,15,1426
UTTARAKHAND,UTTARKASHI,2003,6,9,3,28,26,10,0,277
UTTARAKHAND,TOTAL,2003,268,107,160,1368,392,379,93,7923
WEST BENGAL,24 PARGANAS NORTH,2003,193,92,73,1988,243,99,24,7351
WEST BENGAL,24 PARGANAS SOUTH,2003,125,89,30,1034,250,65,47,6556
WEST BENGAL,ASANSOL,2003,28,8,9,75,37,20,4,1327
WEST BENGAL,BANKURA,2003,41,43,9,240,51,19,20,1341
WEST BENGAL,BIRBHUM,2003,51,48,16,230,174,12,13,1845
WEST BENGAL,BURDWAN,2003,98,61,25,370,169,48,26,3209
WEST BENGAL,COOCHBEHAR,2003,24,53,5,135,35,13,11,1191
WEST BENGAL,DAKSHIN DINAJPUR,2003,22,31,5,84,18,4,8,870
WEST BENGAL,DARJEELING,2003,54,24,13,465,15,16,3,1720
WEST BENGAL,HOOGHLY,2003,88,39,29,594,318,43,14,3031
WEST BENGAL,HOWRAH,2003,25,9,10,107,47,29,12,1113
WEST BENGAL,HOWRAH CITY,2003,18,6,21,275,29,63,5,1417
WEST BENGAL,HOWRAH G.R.P.,2003,11,0,8,292,13,3,0,467
WEST BENGAL,JALPAIGURI,2003,108,60,22,474,59,6,4,2301
WEST BENGAL,KHARAGPUR G.R.P.,2003,2,0,6,108,3,2,0,165
WEST BENGAL,KOLKATA,2003,52,36,173,3684,200,990,16,10714
WEST BENGAL,MALDA,2003,48,57,18,247,46,12,4,1747
WEST BENGAL,MURSHIDABAD,2003,116,106,20,391,180,13,17,3467
WEST BENGAL,NADIA,2003,93,108,14,658,193,0,23,3520
WEST BENGAL,PASCHIM MIDNAPUR,2003,77,50,36,358,245,35,18,2956
WEST BENGAL,PURAB MIDNAPUR,2003,43,33,15,143,188,0,37,1966
WEST BENGAL,PURULIA,2003,46,25,21,147,36,27,8,1089
WEST BENGAL,SEALDAH G.R.P.,2003,22,0,11,207,2,6,1,337
WEST BENGAL,SILIGURI G.R.P.,2003,6,0,3,89,7,1,0,147
WEST BENGAL,UTTAR DINAJPUR,2003,34,24,6,218,38,8,14,1327
WEST BENGAL,TOTAL,2003,1425,1002,598,12613,2596,1534,329,61174
A & N ISLANDS,ANDAMAN,2003,16,2,7,58,19,13,0,611
A & N ISLANDS,NICOBAR,2003,5,0,0,2,0,0,0,33
A & N ISLANDS,TOTAL,2003,21,2,7,60,19,13,0,644
CHANDIGARH,CHANDIGARH,2003,21,18,12,1238,46,209,1,2806
CHANDIGARH,TOTAL,2003,21,18,12,1238,46,209,1,2806
D & N HAVELI,D and N HAVELI,2003,11,1,6,61,17,13,0,338
D & N HAVELI,TOTAL,2003,11,1,6,61,17,13,0,338
DAMAN & DIU,DAMAN,2003,6,4,1,44,29,8,0,240
DAMAN & DIU,DIU,2003,0,1,0,2,2,0,1,29
DAMAN & DIU,TOTAL,2003,6,5,1,46,31,8,1,269
DELHI UT,CENTRAL,2003,29,20,14,1187,0,141,4,2998
DELHI UT,DELHI UT TOTAL,2003,485,490,441,15544,80,2079,130,47404
DELHI UT,EAST,2003,44,37,39,1757,9,121,15,4331
DELHI UT,G.R.P.(RLY),2003,8,0,14,1015,2,20,3,1168
DELHI UT,I.G.I. AIRPORT,2003,2,0,4,74,3,491,0,668
DELHI UT,NEW DELHI,2003,7,8,16,863,4,232,1,2177
DELHI UT,NORTH,2003,32,34,35,923,7,147,4,3391
DELHI UT,NORTH EAST,2003,54,53,56,796,4,92,20,3125
DELHI UT,NORTH WEST,2003,106,128,93,2191,7,162,27,8782
DELHI UT,S.T.F.,2003,0,0,0,0,0,43,0,68
DELHI UT,SOUTH,2003,86,83,57,3307,19,334,24,8440
DELHI UT,SOUTH WEST,2003,45,57,60,1396,21,157,22,5179
DELHI UT,WEST,2003,72,70,53,2035,4,139,10,7077
LAKSHADWEEP,LAKSHADWEEP,2003,0,2,0,8,4,0,0,31
LAKSHADWEEP,TOTAL,2003,0,2,0,8,4,0,0,31
PUDUCHERRY,PONDICHERRY,2003,29,2,11,567,159,32,1,4517
PUDUCHERRY,TOTAL,2003,29,2,11,567,159,32,1,4517
ANDHRA PRADESH,ADILABAD,2004,113,50,9,256,88,152,14,5011
ANDHRA PRADESH,ANANTAPUR,2004,152,20,35,442,143,119,11,4296
ANDHRA PRADESH,CHITTOOR,2004,105,28,17,1055,82,267,22,6960
ANDHRA PRADESH,CUDDAPAH,2004,96,14,5,275,74,120,7,4107
ANDHRA PRADESH,CYBERABAD,2004,145,40,43,1697,32,647,43,9911
ANDHRA PRADESH,EAST GODAVARI,2004,96,31,17,1106,105,251,13,7741
ANDHRA PRADESH,GUNTAKAL RLY.,2004,8,0,1,177,0,2,0,338
ANDHRA PRADESH,GUNTUR,2004,163,46,36,1479,133,405,32,8544
ANDHRA PRADESH,HYDERABAD CITY,2004,121,56,71,5735,141,2160,29,18868
ANDHRA PRADESH,KARIMNAGAR,2004,123,85,25,540,184,444,61,8048
ANDHRA PRADESH,KHAMMAM,2004,108,43,23,482,122,166,18,5928
ANDHRA PRADESH,KRISHNA,2004,60,33,13,732,53,162,13,5377
ANDHRA PRADESH,KURNOOL,2004,112,29,15,328,125,221,6,5372
ANDHRA PRADESH,MAHABOOBNAGAR,2004,183,56,36,479,171,109,21,4545
ANDHRA PRADESH,MEDAK,2004,127,52,19,505,53,139,41,4789
ANDHRA PRADESH,NALGONDA,2004,118,46,26,401,115,156,34,6009
ANDHRA PRADESH,NELLORE,2004,94,107,40,873,263,307,11,7047
ANDHRA PRADESH,NIZAMABAD,2004,96,24,29,360,81,174,17,4804
ANDHRA PRADESH,PRAKASHAM,2004,103,19,22,298,45,116,6,3881
ANDHRA PRADESH,RANGA REDDY,2004,73,25,11,205,42,41,17,2240
ANDHRA PRADESH,SECUNDERABAD RLY.,2004,8,0,0,367,2,2,2,465
ANDHRA PRADESH,SRIKAKULAM,2004,26,15,3,196,26,79,14,2821
ANDHRA PRADESH,VIJAYAWADA,2004,46,19,29,2272,12,531,10,7659
ANDHRA PRADESH,VIJAYAWADA RLY.,2004,1,0,1,288,7,3,0,359
ANDHRA PRADESH,VISAKHA RURAL,2004,50,18,6,184,62,64,3,2903
ANDHRA PRADESH,VISAKHAPATNAM,2004,27,12,12,733,3,280,1,3182
ANDHRA PRADESH,VIZIANAGARAM,2004,42,14,8,196,15,62,6,2464
ANDHRA PRADESH,WARANGAL,2004,111,53,31,670,304,400,43,7717
ANDHRA PRADESH,WEST GODAVARI,2004,72,81,13,1247,57,349,17,7370
ANDHRA PRADESH,TOTAL,2004,2579,1016,596,23578,2540,7928,512,158756
ARUNACHAL PRADESH,CHANGLANG,2004,8,9,1,27,6,0,0,162
ARUNACHAL PRADESH,DIBANG VALLEY,2004,1,3,3,15,12,3,0,112
ARUNACHAL PRADESH,K/KUMEY,2004,5,0,0,2,1,1,0,39
ARUNACHAL PRADESH,KAMENG EAST,2004,4,0,0,11,4,2,0,100
ARUNACHAL PRADESH,KAMENG WEST,2004,3,2,4,24,1,2,0,104
ARUNACHAL PRADESH,LOHIT,2004,10,5,4,23,1,3,0,180
ARUNACHAL PRADESH,PAPUM PARE,2004,7,4,7,132,1,9,0,440
ARUNACHAL PRADESH,SIANG EAST,2004,1,11,5,41,14,7,0,292
ARUNACHAL PRADESH,SIANG UPPER,2004,1,1,0,10,0,0,0,51
ARUNACHAL PRADESH,SIANG WEST,2004,3,6,6,44,21,5,0,329
ARUNACHAL PRADESH,SUBANSIRI LOWER,2004,8,0,5,7,1,2,0,95
ARUNACHAL PRADESH,SUBANSIRI UPPER,2004,10,0,8,18,1,0,0,138
ARUNACHAL PRADESH,TAWANG,2004,0,0,0,11,2,0,0,75
ARUNACHAL PRADESH,TIRAP,2004,3,1,2,21,0,0,0,122
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2004,3,0,0,2,0,0,0,17
ARUNACHAL PRADESH,TOTAL,2004,67,42,45,388,65,34,0,2256
ASSAM,BARPETA,2004,48,50,28,238,241,42,8,1543
ASSAM,BONGAIGAON,2004,36,41,10,136,91,17,3,1142
ASSAM,C.I.D.,2004,0,0,0,0,0,5,0,22
ASSAM,CACHAR,2004,46,46,15,411,388,66,4,3518
ASSAM,DARRANG,2004,69,55,31,262,93,21,7,1653
ASSAM,DHEMAJI,2004,17,53,5,125,24,24,0,838
ASSAM,DHUBRI,2004,53,79,11,136,546,43,9,2160
ASSAM,DIBRUGARH,2004,125,58,14,350,62,24,4,2074
ASSAM,G.R.P.,2004,17,2,10,166,7,4,0,330
ASSAM,GOALPARA,2004,35,50,9,100,21,30,3,1053
ASSAM,GOLAGHAT,2004,71,62,34,310,4,27,0,1514
ASSAM,GUWAHATI CITY,2004,21,88,78,867,504,158,3,5074
ASSAM,HAILAKANDI,2004,25,18,2,47,108,9,2,798
ASSAM,JORHAT,2004,38,32,12,150,53,13,0,953
ASSAM,KAMRUP,2004,15,59,54,298,417,72,3,2559
ASSAM,KARBI ANGLONG,2004,57,14,20,102,40,1,0,593
ASSAM,KARIMGANJ,2004,40,32,3,101,201,19,8,1097
ASSAM,KOKRAJHAR,2004,63,33,13,104,52,21,2,859
ASSAM,LAKHIMPUR,2004,31,56,13,291,81,40,1,1478
ASSAM,MORIGAON,2004,19,36,6,81,74,22,2,792
ASSAM,N.C.HILLS,2004,7,1,6,42,3,5,0,229
ASSAM,NAGAON,2004,79,91,32,433,346,54,6,3477
ASSAM,NALBARI,2004,37,29,19,129,10,20,3,1133
ASSAM,R.P.O.,2004,6,5,1,21,20,0,0,110
ASSAM,SIBSAGAR,2004,55,49,9,238,62,44,0,1514
ASSAM,SONITPUR,2004,87,87,33,392,156,54,5,2639
ASSAM,TINSUKIA,2004,117,45,37,336,11,30,1,1523
ASSAM,TOTAL,2004,1214,1171,505,5866,3615,865,74,40675
BIHAR,ARARIA,2004,66,34,60,186,325,66,11,2035
BIHAR,ARWAL,2004,36,2,23,54,31,6,16,487
BIHAR,AURANGABAD,2004,77,18,46,214,235,23,40,2418
BIHAR,BAGAHA,2004,49,23,15,66,153,32,5,977
BIHAR,BANKA,2004,71,44,26,99,175,19,25,1378
BIHAR,BEGUSARAI,2004,107,23,83,323,204,56,15,3110
BIHAR,BETTIAH,2004,108,128,52,301,682,287,29,5235
BIHAR,BHABHUA,2004,59,20,26,146,165,55,28,1432
BIHAR,BHAGALPUR,2004,133,63,54,393,239,106,12,3362
BIHAR,BHOJPUR,2004,108,9,57,285,232,20,34,3795
BIHAR,BUXAR,2004,70,13,36,235,223,60,21,2304
BIHAR,DARBHANGA,2004,55,59,53,138,420,75,33,3083
BIHAR,GAYA,2004,163,19,168,461,391,27,36,3536
BIHAR,GOPALGANJ,2004,77,39,67,163,185,75,38,2724
BIHAR,JAMALPUR RLY.,2004,10,0,4,171,5,4,3,328
BIHAR,JAMUI,2004,79,31,26,77,152,47,11,1388
BIHAR,JEHANABAD,2004,68,6,34,130,98,35,6,1430
BIHAR,KATIHAR,2004,71,79,27,159,171,38,19,1899
BIHAR,KATIHAR RLY.,2004,10,2,20,224,7,14,0,445
BIHAR,KHAGARIA,2004,50,18,36,117,199,10,9,1554
BIHAR,KISHANGANJ,2004,26,32,12,122,110,36,4,1052
BIHAR,LAKHISARAI,2004,63,13,38,62,90,15,10,914
BIHAR,MADHEPURA,2004,58,11,41,58,143,18,7,1175
BIHAR,MADHUBANI,2004,60,61,43,224,338,27,34,2721
BIHAR,MOTIHARI,2004,120,29,79,378,365,135,45,4331
BIHAR,MUNGER,2004,64,11,29,163,230,30,20,1672
BIHAR,MUZAFFARPUR,2004,180,166,146,779,819,286,72,6810
BIHAR,MUZAFFARPUR RLY.,2004,20,2,18,395,18,34,0,685
BIHAR,NALANDA,2004,220,43,65,388,191,78,68,3403
BIHAR,NAUGACHIA,2004,50,7,36,66,118,6,8,1059
BIHAR,NAWADAH,2004,78,37,40,79,245,33,16,1772
BIHAR,PATNA,2004,542,46,751,1568,562,319,44,10632
BIHAR,PATNA RLY.,2004,21,2,30,744,13,23,1,1135
BIHAR,PURNEA,2004,128,62,144,242,202,8,11,2275
BIHAR,ROHTAS,2004,130,12,53,265,204,28,35,2854
BIHAR,SAHARSA,2004,48,21,45,122,221,29,11,1554
BIHAR,SAMASTIPUR,2004,118,28,58,292,274,47,44,3159
BIHAR,SARAN,2004,160,17,112,258,330,126,38,4851
BIHAR,SHEIKHPURA,2004,44,3,8,53,92,31,6,794
BIHAR,SHEOHAR,2004,9,13,13,19,44,8,5,389
BIHAR,SITAMARHI,2004,80,70,34,230,206,47,21,2734
BIHAR,SIWAN,2004,125,7,146,165,223,42,33,2294
BIHAR,SUPAUL,2004,38,25,60,114,249,31,7,1843
BIHAR,VAISHALI,2004,99,42,72,385,214,272,98,5032
BIHAR,TOTAL,2004,3948,1390,2986,11113,9793,2764,1029,108060
CHHATTISGARH,BALRAMPUR,2004,33,27,17,28,20,8,0,489
CHHATTISGARH,BILASPUR,2004,83,61,36,704,164,47,9,5327
CHHATTISGARH,BIZAPUR,2004,24,3,3,9,9,2,1,260
CHHATTISGARH,DANTEWARA,2004,70,11,0,70,13,5,1,702
CHHATTISGARH,DHAMTARI,2004,18,37,3,76,13,9,0,1270
CHHATTISGARH,DURG,2004,55,124,50,813,53,73,10,6518
CHHATTISGARH,GRP RAIPUR,2004,2,2,5,223,3,4,0,351
CHHATTISGARH,JAGDALPUR,2004,63,82,16,178,44,18,0,2197
CHHATTISGARH,JANJGIR,2004,55,30,26,268,74,27,7,2398
CHHATTISGARH,JASHPUR,2004,46,56,19,70,17,14,1,835
CHHATTISGARH,KABIRDHAM,2004,13,22,1,115,18,7,5,1114
CHHATTISGARH,KANKER,2004,48,22,14,69,32,5,0,966
CHHATTISGARH,KORBA,2004,46,34,13,308,35,15,5,2210
CHHATTISGARH,KORIYA,2004,33,50,16,137,20,20,2,1486
CHHATTISGARH,MAHASAMUND,2004,22,35,10,164,21,20,6,1489
CHHATTISGARH,NARAYANPUR,2004,21,1,0,18,2,3,0,165
CHHATTISGARH,RAIGARH,2004,55,45,36,321,49,25,7,2035
CHHATTISGARH,RAIPUR,2004,84,143,42,927,77,71,10,6970
CHHATTISGARH,RAJNANDGAON,2004,45,61,12,210,15,24,5,2380
CHHATTISGARH,SARGUJA,2004,111,123,44,306,111,27,2,2765
CHHATTISGARH,TOTAL,2004,927,969,363,5014,790,424,71,41927
GOA,NORTH GOA,2004,23,13,11,298,18,36,2,1227
GOA,SOUTH GOA,2004,17,24,7,205,15,25,0,900
GOA,TOTAL,2004,40,37,18,503,33,61,2,2127
GUJARAT,AHMEDABAD COMMR.,2004,92,40,271,5711,162,333,10,17553
GUJARAT,AHMEDABAD RURAL,2004,26,12,28,252,36,13,1,2813
GUJARAT,AHWA-DANG,2004,4,2,1,5,4,2,0,124
GUJARAT,AMRELI,2004,28,5,11,158,38,29,1,2240
GUJARAT,ANAND,2004,21,12,16,361,23,20,0,3216
GUJARAT,BHARUCH,2004,38,14,14,370,42,17,0,2747
GUJARAT,BHAVNAGAR,2004,53,22,87,718,141,112,0,5341
GUJARAT,DAHOD,2004,44,9,56,144,45,1,0,1759
GUJARAT,GANDHINAGAR,2004,25,8,31,416,32,50,2,2756
GUJARAT,HIMATNAGAR,2004,35,10,25,194,56,57,0,4053
GUJARAT,JAMNAGAR,2004,42,8,24,372,41,30,0,3794
GUJARAT,JUNAGADH,2004,40,9,44,476,88,63,13,4764
GUJARAT,KHEDA NORTH,2004,53,8,23,394,45,58,0,3643
GUJARAT,KUTCH,2004,28,13,31,360,48,64,1,3638
GUJARAT,MEHSANA,2004,40,4,47,621,99,103,2,4549
GUJARAT,NARMADA,2004,15,6,6,29,10,6,0,590
GUJARAT,NAVSARI,2004,26,5,8,147,9,14,1,1199
GUJARAT,PALANPUR,2004,38,21,26,328,78,46,0,3544
GUJARAT,PANCHMAHAL,2004,51,7,22,368,34,10,0,2306
GUJARAT,PATAN,2004,19,6,9,233,44,43,0,2186
GUJARAT,PORBANDAR,2004,11,1,7,74,13,25,0,1008
GUJARAT,RAJKOT COMMR.,2004,37,9,24,1216,72,69,4,4339
GUJARAT,RAJKOT RURAL,2004,36,17,24,326,66,15,3,4178
GUJARAT,SURAT COMMR.,2004,74,24,61,1543,62,140,17,4131
GUJARAT,SURAT RURAL,2004,47,14,24,154,18,26,3,2614
GUJARAT,SURENDRANAGAR,2004,28,13,13,266,46,16,0,2850
GUJARAT,VADODARA COMMR.,2004,28,6,40,1414,164,268,0,5551
GUJARAT,VADODARA RURAL,2004,85,22,20,296,38,18,0,3142
GUJARAT,VALSAD,2004,36,9,34,346,35,45,0,2565
GUJARAT,W.RLY,2004,13,3,109,1259,10,33,0,2276
GUJARAT,TOTAL,2004,1113,339,1136,18551,1599,1726,58,105469
HARYANA,AMBALA,2004,28,10,7,243,1,73,11,2225
HARYANA,BHIWANI,2004,51,28,14,301,116,75,28,2181
HARYANA,FARIDABAD,2004,67,42,23,815,156,30,28,5585
HARYANA,FATEHABAD,2004,29,9,2,111,18,80,6,1104
HARYANA,GRP,2004,27,2,3,180,3,1,7,931
HARYANA,GURGAON,2004,66,36,33,1045,67,42,21,4077
HARYANA,HISSAR,2004,49,16,20,430,33,130,12,2464
HARYANA,JHAJJAR,2004,42,11,13,160,50,40,14,1336
HARYANA,JIND,2004,28,7,3,147,49,38,14,1008
HARYANA,KAITHAL,2004,25,18,9,200,0,15,9,1226
HARYANA,KARNAL,2004,40,31,19,386,34,104,15,2352
HARYANA,KURUKSHETRA,2004,26,21,13,411,0,160,15,2050
HARYANA,MAHENDRAGARH,2004,16,20,4,111,52,11,8,1233
HARYANA,PANCHKULA,2004,7,6,2,207,1,70,4,1169
HARYANA,PANIPAT,2004,37,38,13,433,27,19,4,1817
HARYANA,REWARI,2004,17,16,10,223,35,16,8,1558
HARYANA,ROHTAK,2004,65,29,14,367,35,66,15,1867
HARYANA,SIRSA,2004,25,17,11,246,14,40,9,1531
HARYANA,SONIPAT,2004,67,13,20,377,8,45,16,2051
HARYANA,YAMUNANAGAR,2004,21,16,11,165,0,34,7,1331
HARYANA,TOTAL,2004,733,386,244,6558,699,1089,251,39096
HIMACHAL PRADESH,BILASPUR,2004,9,10,4,55,47,13,0,1103
HIMACHAL PRADESH,CHAMBA,2004,8,14,0,27,10,9,1,627
HIMACHAL PRADESH,G.R.P.,2004,0,0,0,2,0,0,0,8
HIMACHAL PRADESH,HAMIRPUR,2004,9,5,0,42,34,9,0,936
HIMACHAL PRADESH,KANGRA,2004,18,15,1,81,111,24,2,2057
HIMACHAL PRADESH,KINNAUR,2004,3,8,0,10,5,2,0,190
HIMACHAL PRADESH,KULLU,2004,9,13,7,40,40,9,1,790
HIMACHAL PRADESH,LAHAUL-SPITI,2004,2,0,0,1,2,1,0,52
HIMACHAL PRADESH,MANDI,2004,19,15,2,63,45,30,1,1735
HIMACHAL PRADESH,SHIMLA,2004,10,34,5,154,114,42,1,1992
HIMACHAL PRADESH,SIRMAUR,2004,9,9,3,27,58,12,1,692
HIMACHAL PRADESH,SOLAN,2004,4,20,2,89,64,12,0,1344
HIMACHAL PRADESH,UNA,2004,10,10,1,52,32,11,1,800
HIMACHAL PRADESH,TOTAL,2004,110,153,25,643,562,174,8,12326
JAMMU & KASHMIR,ANANTNAG,2004,70,17,30,92,55,20,0,1473
JAMMU & KASHMIR,AWANTIPORA,2004,18,8,1,37,10,12,0,384
JAMMU & KASHMIR,BARAMULLA,2004,86,15,6,197,116,17,1,1815
JAMMU & KASHMIR,BORDER,2004,7,4,0,19,13,8,0,713
JAMMU & KASHMIR,BUDGAM,2004,60,6,7,147,92,5,0,989
JAMMU & KASHMIR,CRIME JAMMU,2004,0,0,0,0,0,52,0,52
JAMMU & KASHMIR,CRIME SRINAGAR,2004,0,0,0,0,0,99,0,108
JAMMU & KASHMIR,DODA,2004,83,4,3,28,19,5,0,751
JAMMU & KASHMIR,GANDERBAL,2004,15,12,1,63,56,14,0,608
JAMMU & KASHMIR,HANDWARA,2004,25,7,3,32,52,4,0,434
JAMMU & KASHMIR,JAMMU,2004,28,19,6,383,89,71,5,3626
JAMMU & KASHMIR,KARGIL,2004,1,1,0,1,7,1,0,97
JAMMU & KASHMIR,KATHUA,2004,17,10,2,30,25,4,0,967
JAMMU & KASHMIR,KULGAM,2004,48,11,5,26,64,4,0,577
JAMMU & KASHMIR,KUPWARA,2004,31,20,0,62,75,6,0,732
JAMMU & KASHMIR,LEH,2004,2,3,0,4,5,2,0,153
JAMMU & KASHMIR,POONCH,2004,80,11,0,41,13,5,0,586
JAMMU & KASHMIR,PULWAMA,2004,54,0,17,104,152,3,1,903
JAMMU & KASHMIR,RAILWAYS,2004,1,1,0,9,0,0,0,16
JAMMU & KASHMIR,RAJOURI,2004,54,22,0,96,57,13,2,1197
JAMMU & KASHMIR,RAMBAN,2004,48,7,0,36,25,4,0,598
JAMMU & KASHMIR,REASI,2004,34,5,0,12,0,0,0,293
JAMMU & KASHMIR,SRINAGAR,2004,45,24,48,430,153,56,0,2837
JAMMU & KASHMIR,UDHAMPUR,2004,9,11,0,90,38,9,0,1282
JAMMU & KASHMIR,TOTAL,2004,816,218,129,1939,1116,414,9,21191
JHARKHAND,BOKARO,2004,58,48,64,445,180,24,29,2194
JHARKHAND,CHAIBASA,2004,134,37,14,98,34,2,0,730
JHARKHAND,CHATRA,2004,31,18,19,83,123,3,15,840
